Age_Group_ID, Car_Age,Color,Cr_Age_Group,Drivetrain,  Engine_Value_Index,Engine(CC),Fuel Tank Capacity,Fuel Type,Fuel_Efficieny_Score,Fuel_ID, Height,Kilometer,KMGroup,KMGroup_ID,Length,Location,Make,Max Power,Max Torque,Model,Owner,Price,Price_Per_Seat,PriceBand,PriceBand_ID, PricePerKM,Seating Capacity,Seller Type,Transmission,Transmission_ID,Width,Year
401,11,Brown,Nov-15,FWD,0.14%,1968,50,Diesel,6.18%,D1I1E1,1416,85900,50–100k,G3,4456,Agra,Audi,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,A3 35 TDI Premium Plus,First,"? 13,90,000","? 2,78,000",10–15L,PR4,16.18,5,Individual,Automatic,AUT,1796,2014
401,11,Brown,Nov-15,FWD,0.27%,1461,50,Diesel,11.82%,D1I1E1,1671,65000,50–100k,G3,4331,Ahmedabad,Nissan,108 bhp @ 3900 rpm,248 Nm @ 2250 rpm,Terrano XL D THP 110 PS,First,"? 5,50,000","? 1,10,000",5–10L,PR3,8.46,5,Individual,Manual,MAN,1822,2014
401,11,Brown,Nov-15,FWD,0.35%,1498,35,Diesel,17.65%,D1I1E1,1505,75000,50–100k,G3,3990,Amritsar,Honda,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,Amaze 1.5 S i-DTEC,First,"? 4,25,000","? 85,000",2–5L,PR2,5.67,5,Individual,Manual,MAN,1680,2014
401,11,Brown,Nov-15,FWD,0.30%,1498,45,Diesel,12.40%,D1I1E1,1483,62000,50–100k,G3,3987,Hyderabad,Volkswagen,89 bhp @ 4200 rpm,230 Nm @ 1500 rpm,Polo 1.5 TDI,First,"? 5,00,000","? 1,00,000",2–5L,PR2,8.06,5,Individual,Manual,MAN,1698,2014
401,11,Brown,Nov-15,FWD,0.27%,1197,45,Petrol,5.11%,P1E1T1,1505,23000,20–50k,G2,3995,Ahmedabad,Hyundai,83 bhp @ 6000 rpm,113.796 Nm @ 4000 rpm,i20 Magna (O) 1.2,First,"? 4,50,000","? 90,000",2–5L,PR2,19.57,5,Individual,Manual,MAN,1710,2014
401,11,Brown,Nov-15,FWD,0.39%,1198,35,Petrol,15.81%,P1E1T1,1500,49000,20–50k,G2,3610,Delhi,Honda,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,Brio S MT,Second,"? 3,10,000","? 62,000",2–5L,PR2,6.33,5,Individual,Manual,MAN,1680,2014
401,11,Brown,Nov-15,FWD,0.30%,1198,35,Petrol,11.27%,P1E1T1,1505,44527,20–50k,G2,3990,Mumbai,Honda,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,Amaze 1.2 S i-VTEC,First,"? 3,95,000","? 79,000",2–5L,PR2,8.87,5,Individual,Manual,MAN,1680,2014
401,15,Brown,Nov-15,FWD,0.45%,998,35,Petrol,28.18%,P1E1T1,1595,62000,50–100k,G3,3600,Bhopal,Maruti Suzuki,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,Estilo LXi BS-IV,First,"? 2,20,000","? 44,000",2–5L,PR2,3.55,5,Individual,Manual,MAN,1475,2010
401,12,Brown,Nov-15,FWD,0.30%,1497,42,Petrol,13.00%,P1E1T1,1485,65000,50–100k,G3,4440,Chennai,Honda,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,City 1.5 S MT,First,"? 5,00,000","? 1,00,000",2–5L,PR2,7.69,5,Individual,Manual,MAN,1695,2013
401,13,Brown,Nov-15,RWD,0.17%,2143,80,Diesel,7.92%,D1I1E1,1470,101000,100–150k,G4,4868,Surat,Mercedes-Benz,231 bhp @ 3000 rpm,400 Nm @ 2800 rpm,E-Class E220 CDI Blue Efficiency,Second,"? 12,75,000","? 2,55,000",10–15L,PR4,12.62,5,Individual,Automatic,AUT,1854,2012
401,11,Brown,Nov-15,RWD,0.14%,1995,60,Diesel,2.50%,D1I1E1,1429,35000,20–50k,G2,4624,Kolkata,BMW,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,3-Series 320d Sport Line,First,"? 14,00,000","? 2,80,000",10–15L,PR4,40,5,Individual,Automatic,AUT,2031,2014
401,11,Brown,Nov-15,RWD,0.08%,2993,83,Diesel,0.89%,D1I1E1,1457,32000,20–50k,G2,5252,Pune,Jaguar,271 bhp @ 4000 rpm,600 Nm @ 2000 rpm,XJ 3.0 V6 Portfolio,Second,"? 36,00,000","? 7,20,000",25–50L,PR6,112.5,5,Individual,Automatic,AUT,1899,2014
401,11,Brown,Nov-15,RWD,0.12%,2143,80,Diesel,3.37%,D1I1E1,1474,59000,50–100k,G3,4879,Delhi,Mercedes-Benz,204 bhp @ 4200 rpm,500 Nm @ 1600 rpm,E-Class E250 CDI Avantgarde,First,"? 17,50,000","? 3,50,000",15–25L,PR5,29.66,5,Individual,Automatic,AUT,1854,2014
401,14,Brown,Nov-15,Unknown,0.35%,998,35,CNG,18.25%,C1NG1,1700,52000,50–100k,G3,3539,Mumbai,Maruti Suzuki,59@6200,77@3500,Wagon R LXI CNG,First,"? 2,85,000","? 57,000",2–5L,PR2,5.48,5,Individual,Manual,MAN,1475,2011
401,12,Brown,Nov-15,Unknown,0.32%,998,35,CNG,22.86%,C1NG1,1700,72000,50–100k,G3,3539,Mumbai,Maruti Suzuki,59@6200,77@3500,Wagon R LXI CNG,First,"? 3,15,000","? 63,000",2–5L,PR2,4.38,5,Individual,Manual,MAN,1475,2013
401,13,Brown,Nov-15,Unknown,0.07%,1000,44,Petrol,10.53%,P1E1T1,1562,158000,150k+,G5,4050,Chennai,Mercedes-Benz,,,S-Class 300,First,"? 15,00,000","? 3,75,000",10–15L,PR4,9.49,4,Individual,Automatic,AUT,1710,2012
401,13,Brown,Nov-15,Unknown,0.42%,998,35,Petrol,15.74%,P1E1T1,1700,37000,20–50k,G2,3539,Mumbai,Maruti Suzuki,68@6200,90@3500,Wagon R VXI,Second,"? 2,35,000","? 47,000",2–5L,PR2,6.35,5,Individual,Manual,MAN,1495,2012
401,14,Brown,Nov-15,Unknown,0.38%,998,35,Petrol,15.47%,P1E1T1,1700,41000,20–50k,G2,3539,Pune,Maruti Suzuki,68@6200,90@3500,Wagon R LXi,Second,"? 2,65,000","? 53,000",2–5L,PR2,6.46,5,Individual,Manual,MAN,1475,2011
401,14,Brown,Nov-15,Unknown,0.49%,1000,44,Petrol,20.56%,P1E1T1,1562,42152,20–50k,G2,4050,Siliguri,Maruti Suzuki,,,Ritz VXI BS-IV,First,"? 2,04,999","? 51,250",2–5L,PR2,4.86,4,Corporate,Manual,MAN,1710,2011
401,13,Brown,Nov-15,Unknown,0.45%,998,35,Petrol,24.55%,P1E1T1,1700,54000,50–100k,G3,3539,Agra,Maruti Suzuki,68@6200,90@3500,Wagon R LXi,First,"? 2,20,000","? 44,000",2–5L,PR2,4.07,5,Individual,Manual,MAN,1475,2012
401,12,Brown,Nov-15,Unknown,0.12%,1000,44,Petrol,7.79%,P1E1T1,1562,67000,50–100k,G3,4050,Mumbai,Honda,,,CR-V 2.4 AT,First,"? 8,60,000","? 2,15,000",5–10L,PR3,12.84,4,Individual,Automatic,AUT,1710,2013
401,13,Gold,Nov-15,AWD,0.23%,2982,80,Diesel,9.38%,D1I1E1,1850,121000,100–150k,G4,4705,Ludhiana,Toyota,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,Fortuner 3.0 4x4 MT,Second,"? 12,90,000","? 1,84,286",10–15L,PR4,10.66,7,Individual,Manual,MAN,1840,2012
401,11,Gold,Nov-15,AWD,0.15%,1968,64,Diesel,3.92%,D1I1E1,1608,51000,50–100k,G3,4385,Raipur,Audi,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,Q3 2.0 TDI quattro Premium Plus,Second,"? 13,00,000","? 2,60,000",10–15L,PR4,25.49,5,Individual,Automatic,AUT,1831,2014
401,12,Gold,Nov-15,FWD,0.22%,1248,42,Diesel,6.61%,D1I1E1,1555,37000,20–50k,G2,3995,Salem,Maruti Suzuki,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,Swift DZire VDI,First,"? 5,60,000","? 1,12,000",5–10L,PR3,15.14,5,Individual,Manual,MAN,1695,2013
401,15,Gold,Nov-15,FWD,0.46%,1497,42,Petrol,17.23%,P1E1T1,1480,56000,50–100k,G3,4420,Delhi,Honda,118@6600,146@4600,City 1.5 V AT,First,"? 3,25,000","? 65,000",2–5L,PR2,5.8,5,Individual,Automatic,AUT,1695,2010
401,14,Gold,Nov-15,FWD,0.50%,2354,70,Petrol,15.16%,P1E1T1,1475,72000,50–100k,G3,4950,Delhi,Honda,178 bhp @ 6500 rpm,222 Nm @ 4300 rpm,Accord 2.4 AT,First,"? 4,75,000","? 95,000",2–5L,PR2,6.6,5,Individual,Automatic,AUT,1845,2011
401,15,Gold,Nov-15,FWD,0.41%,1497,42,Petrol,16.01%,P1E1T1,1480,58424,50–100k,G3,4420,Hyderabad,Honda,118@6600,146@4600,City 1.5 V MT,First,"? 3,65,000","? 73,000",2–5L,PR2,6.25,5,Individual,Manual,MAN,1695,2010
401,14,Gold,Nov-15,FWD,0.36%,998,35,Petrol,24.74%,P1E1T1,1460,69276,50–100k,G3,3620,Hyderabad,Maruti Suzuki,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,Alto LXi,First,"? 2,80,000","? 56,000",2–5L,PR2,4.04,5,Individual,Manual,MAN,1475,2011
401,13,Gold,Nov-15,Unknown,0.38%,2494,55,Diesel,22.07%,D1I1E1,1755,143477,100–150k,G4,4555,Dehradun,Toyota,102@5600,200@1400,Innova 2.5 V 7 STR,Second,"? 6,50,000","? 92,857",5–10L,PR3,4.53,7,Individual,Manual,MAN,1770,2012
401,15,Gold,Nov-15,Unknown,0.47%,796,35,Petrol,10.95%,P1E1T1,1460,18500,0–20k,G1,3495,Lucknow,Maruti Suzuki,47@6200,62@3000,Alto LXi BS-III,First,"? 1,69,000","? 33,800",? 2L,PR1,9.14,5,Individual,Manual,MAN,1475,2010
401,12,Gold,Nov-15,Unknown,0.35%,1998,55,Petrol,14.26%,P1E1T1,1755,82000,50–100k,G3,4555,Varanasi,Toyota,136@5600,182@4000,Innova 2.0 V,UnRegistered Car,"? 5,75,000","? 71,875",5–10L,PR3,7.01,8,Individual,Manual,MAN,1770,2013
401,12,Green,Nov-15,FWD,0.15%,1995,47,Diesel,3.87%,D1I1E1,1561,50300,50–100k,G3,4097,Delhi,MINI,112 bhp @,270 Nm @ 1750 rpm,Countryman Cooper D,Second,"? 13,00,000","? 2,60,000",10–15L,PR4,25.84,5,Individual,Automatic,AUT,1789,2013
401,13,Green,Nov-15,FWD,0.42%,998,28,LPG,14.89%,L1P1G1,1700,35000,20–50k,G2,3595,Varanasi,Maruti Suzuki,46 bhp @ 6200 rpm,85 Nm @ 3500 rpm,Wagon R LXi LPG,Second,"? 2,35,000","? 47,000",2–5L,PR2,6.71,5,Individual,Manual,MAN,1475,2012
401,11,Green,Nov-15,Unknown,0.05%,1000,44,Diesel,3.52%,D1I1E1,1562,66000,50–100k,G3,4050,Mumbai,Jaguar,,,XF 3.0 V6 Premium Luxury,First,"? 18,75,000","? 4,68,750",15–25L,PR5,28.41,4,Individual,Automatic,AUT,1710,2014
401,13,Grey,Nov-15,AWD,0.25%,2982,80,Diesel,1.06%,D1I1E1,1850,12749,0–20k,G1,4705,Kolkata,Toyota,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,Fortuner 3.0 4x4 MT,First,"? 11,99,000","? 1,71,286",10–15L,PR4,94.05,7,Individual,Manual,MAN,1840,2012
401,11,Grey,Nov-15,AWD,0.14%,2987,95,Diesel,3.77%,D1I1E1,1774,81000,50–100k,G3,4781,Ahmedabad,Mercedes-Benz,234@3800,535@1600,M-Class 350 CDI,First,"? 21,50,000","? 4,30,000",15–25L,PR5,26.54,5,Individual,Automatic,AUT,1911,2014
401,11,Grey,Nov-15,AWD,0.05%,2993,77,Diesel,1.19%,D1I1E1,1780,70000,50–100k,G3,4879,Mumbai,Land Rover,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,Range Rover Sport SDV6 S,First,"? 59,00,000","? 11,80,000",50L+,PR7,84.29,5,Corporate,Automatic,AUT,2073,2014
401,11,Grey,Nov-15,FWD,0.27%,998,35,CNG,20.74%,C1NG1,1700,75693,50–100k,G3,3599,Pune,Maruti Suzuki,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,Wagon R LXI CNG (O),Second,"? 3,65,000","? 73,000",2–5L,PR2,4.82,5,Individual,Manual,MAN,1495,2014
401,13,Grey,Nov-15,FWD,0.45%,2179,70,Diesel,21.03%,D1I1E1,1785,102000,100–150k,G4,4585,Mumbai,Mahindra,140 bhp @ 3750 rpm,330 Nm @ 2800 rpm,XUV500 W8,Second,"? 4,84,999","? 69,286",2–5L,PR2,4.75,7,Individual,Manual,MAN,1890,2012
401,12,Grey,Nov-15,FWD,0.38%,1461,41,Diesel,9.21%,D1I1E1,1505,35000,20–50k,G2,4425,Kanpur,Nissan,85 bhp @ 3750 rpm,200 Nm @ 2000 rpm,Sunny XV Diesel,First,"? 3,80,000","? 76,000",2–5L,PR2,10.86,5,Individual,Manual,MAN,1695,2013
401,12,Grey,Nov-15,FWD,0.40%,1582,43,Diesel,17.75%,D1I1E1,1475,71000,50–100k,G3,4370,Agra,Hyundai,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,Verna Fluidic 1.6 CRDi SX,First,"? 4,00,000","? 80,000",2–5L,PR2,5.63,5,Individual,Manual,MAN,1700,2013
401,12,Grey,Nov-15,FWD,0.34%,1582,43,Diesel,14.04%,D1I1E1,1475,66000,50–100k,G3,4370,Amritsar,Hyundai,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,Verna Fluidic 1.6 CRDi SX,Third,"? 4,70,000","? 94,000",2–5L,PR2,7.12,5,Individual,Manual,MAN,1700,2013
401,11,Grey,Nov-15,FWD,0.24%,1498,45,Diesel,8.64%,D1I1E1,1469,54000,50–100k,G3,3971,Bangalore,Volkswagen,89 bhp @ 4200 rpm,230 Nm @ 1500 rpm,Polo Highline1.5L (D),First,"? 6,25,000","? 1,25,000",5–10L,PR3,11.57,5,Individual,Manual,MAN,1682,2014
401,12,Grey,Nov-15,FWD,0.38%,1461,50,Diesel,18.70%,D1I1E1,1671,72000,50–100k,G3,4331,Dehradun,Nissan,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,Terrano XL D Plus,Second,"? 3,85,000","? 77,000",2–5L,PR2,5.35,5,Individual,Manual,MAN,1822,2013
401,11,Grey,Nov-15,FWD,0.37%,1598,55,Diesel,18.18%,D1I1E1,1466,79081,50–100k,G3,4384,Delhi,Volkswagen,103 bhp @ 4400 rpm,250 Nm @ 1500 rpm,Vento Comfortline Diesel,First,"? 4,34,999","? 87,000",2–5L,PR2,5.5,5,Individual,Manual,MAN,1699,2014
401,11,Grey,Nov-15,FWD,0.25%,1461,50,Diesel,9.32%,D1I1E1,1671,55000,50–100k,G3,4331,Lucknow,Nissan,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,Terrano XL D Plus,Second,"? 5,90,000","? 1,18,000",5–10L,PR3,10.73,5,Individual,Manual,MAN,1822,2014
401,12,Grey,Nov-15,FWD,0.41%,1461,41,Diesel,25.56%,D1I1E1,1505,92000,50–100k,G3,4425,Lucknow,Nissan,85 bhp @ 3750 rpm,200 Nm @ 2000 rpm,Sunny XV Diesel,Second,"? 3,60,000","? 72,000",2–5L,PR2,3.91,5,Individual,Manual,MAN,1695,2013
401,12,Grey,Nov-15,FWD,0.62%,1399,45,Diesel,38.67%,D1I1E1,1427,87000,50–100k,G3,3795,Mohali,Ford,68 bhp @ 4000 rpm,160 Nm @ 2000 rpm,Figo Duratorq Diesel ZXI 1.4,First,"? 2,25,000","? 45,000",2–5L,PR2,2.59,5,Individual,Manual,MAN,1680,2013
401,11,Grey,Nov-15,FWD,0.29%,1582,43,Diesel,13.58%,D1I1E1,1475,74000,50–100k,G3,4370,Mohali,Hyundai,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,Verna Fluidic 1.6 CRDi SX,First,"? 5,45,000","? 1,09,000",5–10L,PR3,7.36,5,Individual,Manual,MAN,1700,2014
401,12,Grey,Nov-15,FWD,0.14%,1968,65,Diesel,4.29%,D1I1E1,1455,60000,50–100k,G3,4915,Pune,Audi,177 bhp @ 3750 rpm,380 Nm @ 1750 rpm,A6 2.0 TDI Premium,Second,"? 14,00,000","? 2,80,000",10–15L,PR4,23.33,5,Individual,Automatic,AUT,1874,2013
401,12,Grey,Nov-15,FWD,0.45%,1461,41,Diesel,15.69%,D1I1E1,1505,51000,50–100k,G3,4425,Zirakpur,Nissan,85 bhp @ 3750 rpm,200 Nm @ 2000 rpm,Sunny XV Diesel,First,"? 3,25,000","? 65,000",2–5L,PR2,6.37,5,Individual,Manual,MAN,1695,2013
401,13,Grey,Nov-15,FWD,0.38%,814,32,Petrol,9.30%,P1E1T1,1500,20000,0–20k,G1,3495,Mumbai,Hyundai,55 bhp @ 5500 rpm,75 Nm @ 4000 rpm,Eon Sportz,First,"? 2,15,000","? 43,000",2–5L,PR2,10.75,5,Individual,Manual,MAN,1550,2012
401,11,Grey,Nov-15,FWD,0.29%,1197,42,Petrol,4.88%,P1E1T1,1530,20000,0–20k,G1,3850,Mumbai,Maruti Suzuki,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,Swift VXi,Second,"? 4,09,999","? 82,000",2–5L,PR2,20.5,5,Individual,Manual,MAN,1695,2014
401,11,Grey,Nov-15,FWD,0.25%,1798,55,Petrol,14.46%,P1E1T1,1480,104814,100–150k,G4,4540,Mumbai,Toyota,138 bhp @ 6400 rpm,173 Nm @ 4000 rpm,Corolla Altis 1.8 G,First,"? 7,25,000","? 1,45,000",5–10L,PR3,6.92,5,Individual,Manual,MAN,1760,2014
401,11,Grey,Nov-15,FWD,0.23%,1197,42,Petrol,19.43%,P1E1T1,1555,102000,100–150k,G4,3995,Salem,Maruti Suzuki,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,Swift DZire VXI,Second,"? 5,25,000","? 1,05,000",5–10L,PR3,5.15,5,Individual,Manual,MAN,1695,2014
401,12,Grey,Nov-15,FWD,0.32%,998,32,Petrol,14.29%,P1E1T1,1510,45000,20–50k,G2,3515,Chennai,Hyundai,68 bhp @ 6200 rpm,94 Nm @ 3500 rpm,Eon 1.0 Kappa Magna + [2014-2016],First,"? 3,15,000","? 63,000",2–5L,PR2,7,5,Individual,Manual,MAN,1500,2013
401,12,Grey,Nov-15,FWD,0.37%,1197,43,Petrol,7.10%,P1E1T1,1620,23086,20–50k,G2,3775,Mumbai,Maruti Suzuki,85 bhp @ 6000 rpm,113 Nm @ 4500 rpm,Ritz Zxi BS-IV,First,"? 3,25,000","? 65,000",2–5L,PR2,14.08,5,Individual,Manual,MAN,1680,2013
401,11,Grey,Nov-15,FWD,0.26%,1197,42,Petrol,6.63%,P1E1T1,1555,30183,20–50k,G2,3995,Mumbai,Maruti Suzuki,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,Swift DZire VXI,First,"? 4,55,000","? 91,000",2–5L,PR2,15.07,5,Individual,Manual,MAN,1695,2014
401,15,Grey,Nov-15,FWD,0.44%,1298,43,Petrol,11.19%,P1E1T1,1530,33000,20–50k,G2,4160,Mumbai,Maruti Suzuki,87@6000,113@4500,Swift DZire LXi,First,"? 2,95,000","? 59,000",2–5L,PR2,8.94,5,Individual,Manual,MAN,1690,2010
401,14,Grey,Nov-15,FWD,0.44%,1197,35,Petrol,15.27%,P1E1T1,1550,42000,20–50k,G2,3585,Pune,Hyundai,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,i10 Sportz 1.2 Kappa2,First,"? 2,75,000","? 55,000",2–5L,PR2,6.55,5,Individual,Manual,MAN,1595,2011
401,11,Grey,Nov-15,FWD,0.24%,998,35,Petrol,14.45%,P1E1T1,1560,60116,50–100k,G3,3600,Bangalore,Maruti Suzuki,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,Celerio VXi AMT,First,"? 4,16,000","? 83,200",2–5L,PR2,6.92,5,Individual,Automatic,AUT,1600,2014
401,11,Grey,Nov-15,FWD,0.21%,1198,45,Petrol,12.88%,P1E1T1,1453,72782,50–100k,G3,3970,Bangalore,Volkswagen,74 bhp @ 5400 rpm,110 Nm @ 3750 rpm,Polo Comfortline 1.2L (P),First,"? 5,65,000","? 1,13,000",5–10L,PR3,7.76,5,Individual,Manual,MAN,1682,2014
401,15,Grey,Nov-15,FWD,0.44%,1197,35,Petrol,31.85%,P1E1T1,1550,86000,50–100k,G3,3565,Chennai,Hyundai,80@5200,111@4000,i10 Sportz 1.2,Second,"? 2,70,000","? 54,000",2–5L,PR2,3.14,5,Individual,Manual,MAN,1595,2010
401,14,Grey,Nov-15,FWD,0.41%,1591,43,Petrol,18.96%,P1E1T1,1475,73000,50–100k,G3,4370,Delhi,Hyundai,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,Verna Fluidic 1.6 VTVT SX,First,"? 3,85,000","? 77,000",2–5L,PR2,5.27,5,Individual,Manual,MAN,1700,2011
401,11,Grey,Nov-15,FWD,0.31%,1197,43,Petrol,14.62%,P1E1T1,1520,57000,50–100k,G3,3765,Delhi,Hyundai,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],First,"? 3,90,000","? 78,000",2–5L,PR2,6.84,5,Individual,Manual,MAN,1660,2014
401,11,Grey,Nov-15,FWD,0.29%,1197,42,Petrol,13.83%,P1E1T1,1555,57402,50–100k,G3,3995,Delhi,Maruti Suzuki,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,Swift DZire VXI,First,"? 4,15,000","? 83,000",2–5L,PR2,7.23,5,Individual,Manual,MAN,1695,2014
401,11,Grey,Nov-15,FWD,0.29%,1197,42,Petrol,13.41%,P1E1T1,1530,55000,50–100k,G3,3850,Delhi,Maruti Suzuki,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,Swift VXi,First,"? 4,09,999","? 82,000",2–5L,PR2,7.45,5,Individual,Manual,MAN,1695,2014
401,11,Grey,Nov-15,FWD,0.20%,1798,55,Petrol,7.08%,P1E1T1,1480,63000,50–100k,G3,4540,Delhi,Toyota,138 bhp @ 6400 rpm,173 Nm @ 4000 rpm,Corolla Altis 1.8 G AT,First,"? 8,90,000","? 1,78,000",5–10L,PR3,14.13,5,Individual,Automatic,AUT,1760,2014
401,15,Grey,Nov-15,FWD,0.61%,1497,42,Petrol,38.78%,P1E1T1,1480,95000,50–100k,G3,4420,Gurgaon,Honda,118@6600,146@4600,City 1.5 V AT,Second,"? 2,45,000","? 49,000",2–5L,PR2,2.58,5,Individual,Automatic,AUT,1695,2010
401,14,Grey,Nov-15,FWD,0.48%,1197,35,Petrol,25.60%,P1E1T1,1550,64000,50–100k,G3,3585,Lucknow,Hyundai,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,i10 Sportz 1.2 Kappa2,First,"? 2,50,000","? 50,000",2–5L,PR2,3.91,5,Individual,Manual,MAN,1595,2011
401,13,Grey,Nov-15,FWD,0.36%,814,32,Petrol,24.89%,P1E1T1,1500,56000,50–100k,G3,3495,Meerut,Hyundai,55 bhp @ 5500 rpm,75 Nm @ 4000 rpm,Eon Era +,First,"? 2,25,000","? 45,000",2–5L,PR2,4.02,5,Individual,Manual,MAN,1550,2012
401,13,Grey,Nov-15,FWD,0.42%,1591,43,Petrol,13.95%,P1E1T1,1475,53000,50–100k,G3,4370,Mumbai,Hyundai,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,Verna Fluidic 1.6 VTVT SX Opt,First,"? 3,80,000","? 76,000",2–5L,PR2,7.17,5,Corporate,Manual,MAN,1700,2012
401,12,Grey,Nov-15,FWD,0.36%,1197,35,Petrol,23.37%,P1E1T1,1550,78301,50–100k,G3,3585,Pune,Hyundai,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,i10 Sportz 1.2 AT Kappa2,Second,"? 3,35,000","? 67,000",2–5L,PR2,4.28,5,Individual,Automatic,AUT,1595,2013
401,14,Grey,Nov-15,RWD,0.15%,1995,44,Diesel,4.32%,D1I1E1,1464,56000,50–100k,G3,4899,Mumbai,BMW,217 bhp @ 4400 rpm,450 Nm @ 1500 rpm,5-Series 525d Sedan,First,"? 12,95,000","? 2,59,000",10–15L,PR4,23.13,5,Individual,Automatic,AUT,2094,2011
401,15,Grey,Nov-15,RWD,0.07%,1796,70,Petrol,1.42%,P1E1T1,1297,34105,20–50k,G2,4082,Mumbai,Mercedes-Benz,165@5500,240@3000,SLK-Class SLK 200 K,First,"? 24,00,000","? 12,00,000",15–25L,PR5,70.37,2,Individual,Automatic,AUT,1777,2010
401,13,Grey,Nov-15,Unknown,0.36%,1248,43,Diesel,25.56%,D1I1E1,1620,89445,50–100k,G3,3715,Hyderabad,Maruti Suzuki,75@4000,190@2000,Ritz Vdi BS-IV,First,"? 3,50,000","? 70,000",2–5L,PR2,3.91,5,Individual,Manual,MAN,1680,2012
401,12,Grey,Nov-15,Unknown,0.39%,2494,55,Diesel,11.78%,D1I1E1,1755,76000,50–100k,G3,4555,Kanpur,Toyota,102@5600,200@1400,Innova 2.5 G4 7 STR,Second,"? 6,45,000","? 92,143",5–10L,PR3,8.49,7,Individual,Manual,MAN,1770,2013
401,13,Grey,Nov-15,Unknown,0.27%,1000,44,Diesel,20.80%,D1I1E1,1562,78000,50–100k,G3,4050,Raipur,Volkswagen,,,Polo Comfortline 1.2L (D),Third,"? 3,75,000","? 93,750",2–5L,PR2,4.81,4,Individual,Manual,MAN,1710,2012
401,11,Grey,Nov-15,Unknown,0.13%,1000,44,Petrol,1.19%,P1E1T1,1562,9212,0–20k,G1,4050,Patna,Honda,,,Civic 1.8V MT,First,"? 7,77,000","? 1,94,250",5–10L,PR3,84.35,4,Individual,Manual,MAN,1710,2014
401,12,Grey,Nov-15,Unknown,0.40%,1000,44,Petrol,28.00%,P1E1T1,1562,70000,50–100k,G3,4050,Dehradun,Honda,,,Brio E MT,First,"? 2,50,000","? 62,500",2–5L,PR2,3.57,4,Individual,Manual,MAN,1710,2013
401,13,Grey,Nov-15,Unknown,0.34%,1000,44,Petrol,22.45%,P1E1T1,1562,66240,50–100k,G3,4050,Jaipur,Honda,,,Brio S MT,Third,"? 2,95,000","? 73,750",2–5L,PR2,4.45,4,Individual,Manual,MAN,1710,2012
401,14,Grey,Nov-15,Unknown,0.40%,1000,44,Petrol,30.17%,P1E1T1,1562,75431,50–100k,G3,4050,Mumbai,Hyundai,,,i20 Magna 1.2,First,"? 2,50,000","? 62,500",2–5L,PR2,3.31,4,Individual,Manual,MAN,1710,2011
401,14,Grey,Nov-15,Unknown,0.04%,1000,44,Petrol,2.52%,P1E1T1,1562,70662,50–100k,G3,4050,Pune,Jaguar,,,XF R 5.0 V8 Supercharged,Second,"? 28,00,000","? 7,00,000",25–50L,PR6,39.63,4,Individual,Automatic,AUT,1710,2011
401,11,Maroon,Nov-15,FWD,0.33%,1248,45,Diesel,18.93%,D1I1E1,1495,71000,50–100k,G3,3987,Hyderabad,Fiat,75 bhp @ 4000 rpm,197 Nm @ 1750 rpm,Punto Active 1.3,First,"? 3,75,000","? 75,000",2–5L,PR2,5.28,5,Individual,Manual,MAN,1687,2014
401,12,Maroon,Nov-15,FWD,0.51%,1498,43,Diesel,25.08%,D1I1E1,1496,74000,50–100k,G3,4291,Hyderabad,Ford,89 bhp @ 3750 rpm,204 Nm @ 2000 rpm,Fiesta Style Diesel [2011-2014],First,"? 2,95,000","? 59,000",2–5L,PR2,3.99,5,Individual,Manual,MAN,1722,2013
